Date,Close
12/6/2004,1.2008
12/7/2004,1.2073
12/8/2004,1.2195
12/9/2004,1.2225
12/10/2004,1.2255
12/13/2004,1.2277
12/14/2004,1.235
12/15/2004,1.226
12/16/2004,1.2346
12/17/2004,1.2271
12/20/2004,1.2294
12/21/2004,1.2301
12/22/2004,1.2397
12/23/2004,1.2328
12/24/2004,1.2292
12/27/2004,1.219
12/28/2004,1.2165
12/29/2004,1.2138
12/30/2004,1.203
12/31/2004,1.2017
1/3/2005,1.2075
1/4/2005,1.2229
1/5/2005,1.2261
1/6/2005,1.2357
1/7/2005,1.2327
1/10/2005,1.2218
1/11/2005,1.2178
1/12/2005,1.2002
1/13/2005,1.2026
1/14/2005,1.2157
1/17/2005,1.2162
1/18/2005,1.224
1/19/2005,1.2277
1/20/2005,1.2343
1/21/2005,1.221
1/24/2005,1.2244
1/25/2005,1.2364
1/26/2005,1.2343
1/27/2005,1.2394
1/28/2005,1.2408
1/31/2005,1.2409
2/1/2005,1.237
2/2/2005,1.2375
2/3/2005,1.2419
2/4/2005,1.249
2/7/2005,1.2561
2/8/2005,1.2479
2/9/2005,1.2502
2/10/2005,1.2404
2/11/2005,1.2378
2/14/2005,1.2345
2/15/2005,1.2313
2/16/2005,1.2367
2/17/2005,1.2292
2/18/2005,1.2305
2/21/2005,1.2338
2/22/2005,1.2248
2/23/2005,1.238
2/24/2005,1.241
2/25/2005,1.2401
2/28/2005,1.2336
3/1/2005,1.2412
3/2/2005,1.2396
3/3/2005,1.2431
3/4/2005,1.2313
3/7/2005,1.2295
3/8/2005,1.2135
3/9/2005,1.2035
3/10/2005,1.2036
3/11/2005,1.2045
3/14/2005,1.2061
3/15/2005,1.2063
3/16/2005,1.204
3/17/2005,1.2021
3/18/2005,1.2035
3/21/2005,1.2103
3/22/2005,1.2092
3/23/2005,1.2157
3/24/2005,1.217
3/25/2005,1.2148
3/28/2005,1.2187
3/29/2005,1.2104
3/30/2005,1.2172
3/31/2005,1.2095
4/1/2005,1.2163
4/4/2005,1.2213
4/5/2005,1.2197
4/6/2005,1.2215
4/7/2005,1.2223
4/8/2005,1.2278
4/11/2005,1.2359
4/12/2005,1.2376
4/13/2005,1.238
4/14/2005,1.2421
4/15/2005,1.247
4/18/2005,1.2481
4/19/2005,1.2377
4/20/2005,1.2398
4/21/2005,1.2382
4/22/2005,1.234
4/25/2005,1.2384
4/26/2005,1.2445
4/27/2005,1.2502
4/28/2005,1.252
4/29/2005,1.2595
5/2/2005,1.2549
5/3/2005,1.2539
5/4/2005,1.2463
5/5/2005,1.2448
5/6/2005,1.2414
5/9/2005,1.2389
5/10/2005,1.2371
5/11/2005,1.2479
5/12/2005,1.2508
5/13/2005,1.2653
5/16/2005,1.2702
5/17/2005,1.265
5/18/2005,1.2605
5/19/2005,1.2593
5/20/2005,1.2663
5/23/2005,1.2584
5/24/2005,1.2609
5/25/2005,1.264
5/26/2005,1.268
5/27/2005,1.2547
5/30/2005,1.256
5/31/2005,1.2537
6/1/2005,1.2482
6/2/2005,1.2474
6/3/2005,1.2458
6/6/2005,1.245
6/7/2005,1.2452
6/8/2005,1.2512
6/9/2005,1.2568
6/10/2005,1.2494
6/13/2005,1.256
6/14/2005,1.2522
6/15/2005,1.2369
6/16/2005,1.2355
6/17/2005,1.2295
6/20/2005,1.236
6/21/2005,1.232
6/22/2005,1.2343
6/23/2005,1.2334
6/24/2005,1.2326
6/27/2005,1.231
6/28/2005,1.2311
6/29/2005,1.2279
6/30/2005,1.2266
7/1/2005,1.2412
7/4/2005,1.2405
7/5/2005,1.2431
7/6/2005,1.2376
7/7/2005,1.229
7/8/2005,1.2197
7/11/2005,1.2152
7/12/2005,1.2042
7/13/2005,1.2075
7/14/2005,1.2098
7/15/2005,1.2212
7/18/2005,1.2165
7/19/2005,1.2187
7/20/2005,1.2218
7/21/2005,1.2173
7/22/2005,1.2195
7/25/2005,1.219
7/26/2005,1.2295
7/27/2005,1.2366
7/28/2005,1.2322
7/29/2005,1.224
8/1/2005,1.2105
8/2/2005,1.2185
8/3/2005,1.2156
8/4/2005,1.2142
8/5/2005,1.2165
8/8/2005,1.2137
8/9/2005,1.214
8/10/2005,1.2109
8/11/2005,1.2004
8/12/2005,1.197
8/15/2005,1.1993
8/16/2005,1.1994
8/17/2005,1.2125
8/18/2005,1.2194
8/19/2005,1.212
8/22/2005,1.2025
8/23/2005,1.1971
8/24/2005,1.1912
8/25/2005,1.191
8/26/2005,1.1998
8/29/2005,1.2002
8/30/2005,1.192
8/31/2005,1.189
9/1/2005,1.1836
9/2/2005,1.1875
9/5/2005,1.191
9/6/2005,1.1885
9/7/2005,1.1893
9/8/2005,1.1822
9/9/2005,1.1773
9/12/2005,1.1864
9/13/2005,1.1804
9/14/2005,1.1807
9/15/2005,1.1852
9/16/2005,1.1796
9/19/2005,1.1681
9/20/2005,1.1698
9/21/2005,1.1704
9/22/2005,1.1705
9/23/2005,1.1713
9/26/2005,1.1718
9/27/2005,1.1771
9/28/2005,1.1745
9/29/2005,1.1715
9/30/2005,1.1619
10/3/2005,1.1645
10/4/2005,1.1725
10/5/2005,1.1835
10/6/2005,1.1815
10/7/2005,1.175
10/10/2005,1.1769
10/11/2005,1.1776
10/12/2005,1.1697
10/13/2005,1.183
10/14/2005,1.1852
10/17/2005,1.1818
10/18/2005,1.1801
10/19/2005,1.1753
10/20/2005,1.1777
10/21/2005,1.1864
10/24/2005,1.1872
10/25/2005,1.176
10/26/2005,1.1695
10/27/2005,1.172
10/28/2005,1.1773
10/31/2005,1.1825
11/1/2005,1.177
11/2/2005,1.1785
11/3/2005,1.1815
11/4/2005,1.184
11/7/2005,1.1871
11/8/2005,1.1856
11/9/2005,1.1845
11/10/2005,1.1894
11/11/2005,1.1912
11/14/2005,1.1934
11/15/2005,1.1936
11/16/2005,1.1926
11/17/2005,1.1866
11/18/2005,1.1906
11/21/2005,1.1831
11/22/2005,1.1733
11/23/2005,1.172
11/24/2005,1.1707
11/25/2005,1.1685
11/28/2005,1.1671
11/29/2005,1.1685
11/30/2005,1.1654
12/1/2005,1.166
12/2/2005,1.1614
12/5/2005,1.1574
12/6/2005,1.1566
12/7/2005,1.1601
12/8/2005,1.1593
12/9/2005,1.1573
12/12/2005,1.1514
12/13/2005,1.1504
12/14/2005,1.1515
12/15/2005,1.1581
12/16/2005,1.1586
12/19/2005,1.1693
12/20/2005,1.1732
12/21/2005,1.1674
12/22/2005,1.1648
12/23/2005,1.1652
12/26/2005,1.166
12/27/2005,1.1744
12/28/2005,1.166
12/29/2005,1.1644
12/30/2005,1.1645
1/2/2006,1.1645
1/3/2006,1.1557
1/4/2006,1.1472
1/5/2006,1.1628
1/6/2006,1.1664
1/9/2006,1.1675
1/10/2006,1.1633
1/11/2006,1.1584
1/12/2006,1.1625
1/13/2006,1.16
1/16/2006,1.1587
1/17/2006,1.1642
1/18/2006,1.1704
1/19/2006,1.164
1/20/2006,1.1535
1/23/2006,1.1496
1/24/2006,1.1532
1/25/2006,1.1514
1/26/2006,1.1502
1/27/2006,1.1498
1/30/2006,1.1465
1/31/2006,1.1381
2/1/2006,1.1406
2/2/2006,1.1444
2/3/2006,1.145
2/6/2006,1.1464
2/7/2006,1.153
2/8/2006,1.151
2/9/2006,1.1465
2/10/2006,1.154
2/13/2006,1.1543
2/14/2006,1.1528
2/15/2006,1.1572
2/16/2006,1.1579
2/17/2006,1.1522
2/20/2006,1.148
2/21/2006,1.147
2/22/2006,1.1492
2/23/2006,1.153
2/24/2006,1.1475
2/27/2006,1.1405
2/28/2006,1.1358
3/1/2006,1.1348
3/2/2006,1.1312
3/3/2006,1.1356
3/6/2006,1.1403
3/7/2006,1.1498
3/8/2006,1.1576
3/9/2006,1.1625
3/10/2006,1.161
3/13/2006,1.1574
3/14/2006,1.1574
3/15/2006,1.1543
3/16/2006,1.1519
3/17/2006,1.1591
3/20/2006,1.1608
3/21/2006,1.1629
3/22/2006,1.1654
3/23/2006,1.1646
3/24/2006,1.1679
3/27/2006,1.1694
3/28/2006,1.171
3/29/2006,1.1728
3/30/2006,1.1596
3/31/2006,1.1675
4/3/2006,1.172
4/4/2006,1.1628
4/5/2006,1.1617
4/6/2006,1.153
4/7/2006,1.1468
4/10/2006,1.1468
4/11/2006,1.1444
4/12/2006,1.148
4/13/2006,1.1528
4/14/2006,1.1501
4/17/2006,1.1457
4/18/2006,1.1411
4/19/2006,1.1359
4/20/2006,1.1396
4/21/2006,1.1376
4/24/2006,1.1369
4/25/2006,1.1311
4/26/2006,1.128
4/27/2006,1.123
4/28/2006,1.117
5/1/2006,1.1133
5/2/2006,1.107
5/3/2006,1.1078
5/4/2006,1.1066
5/5/2006,1.1068
5/8/2006,1.1119
5/9/2006,1.1004
5/10/2006,1.1013
5/11/2006,1.1029
5/12/2006,1.1093
5/15/2006,1.1143
5/16/2006,1.1077
5/17/2006,1.1143
5/18/2006,1.1204
5/19/2006,1.1214
5/22/2006,1.1152
5/23/2006,1.1176
5/24/2006,1.1203
5/25/2006,1.107
5/26/2006,1.1076
5/29/2006,1.1055
5/30/2006,1.0995
5/31/2006,1.1012
6/1/2006,1.1024
6/2/2006,1.1014
6/5/2006,1.1037
6/6/2006,1.1132
6/7/2006,1.1124
6/8/2006,1.1224
6/9/2006,1.1162
6/12/2006,1.0975
6/13/2006,1.1131
6/14/2006,1.1141
6/15/2006,1.115
6/16/2006,1.1227
6/19/2006,1.1193
6/20/2006,1.1175
6/21/2006,1.1086
6/22/2006,1.1183
6/23/2006,1.1236
6/26/2006,1.1222
6/27/2006,1.1219
6/28/2006,1.1223
6/29/2006,1.1103
6/30/2006,1.1171
7/3/2006,1.11
7/4/2006,1.1064
7/5/2006,1.1116
7/6/2006,1.1124
7/7/2006,1.1134
7/10/2006,1.1245
7/11/2006,1.132
7/12/2006,1.1345
7/13/2006,1.1315
7/14/2006,1.1271
7/17/2006,1.1354
7/18/2006,1.1357
7/19/2006,1.1354
7/20/2006,1.1316
7/21/2006,1.1376
7/24/2006,1.141
7/25/2006,1.1418
7/26/2006,1.1364
7/27/2006,1.1368
7/28/2006,1.1321
7/31/2006,1.1318
8/1/2006,1.1303
8/2/2006,1.126
8/3/2006,1.1255
8/4/2006,1.1286
8/7/2006,1.1196
8/8/2006,1.1212
8/9/2006,1.1203
8/10/2006,1.1271
8/11/2006,1.1246
8/14/2006,1.127
8/15/2006,1.1231
8/16/2006,1.1175
8/17/2006,1.1216
8/18/2006,1.1256
8/21/2006,1.117
8/22/2006,1.1162
8/23/2006,1.1126
8/24/2006,1.1102
8/25/2006,1.109
8/28/2006,1.1108
8/29/2006,1.1076
8/30/2006,1.1092
8/31/2006,1.1045
9/1/2006,1.1053
9/4/2006,1.1072
9/5/2006,1.1112
9/6/2006,1.1056
9/7/2006,1.1098
9/8/2006,1.1204
9/11/2006,1.1214
9/12/2006,1.1192
9/13/2006,1.1208
9/14/2006,1.1182
9/15/2006,1.1192
9/18/2006,1.1179
9/19/2006,1.1284
9/20/2006,1.128
9/21/2006,1.1187
9/22/2006,1.1174
9/25/2006,1.116
9/26/2006,1.1133
9/27/2006,1.1108
9/28/2006,1.1102
9/29/2006,1.1181
10/2/2006,1.1157
10/3/2006,1.1222
10/4/2006,1.1264
10/5/2006,1.1258
10/6/2006,1.1253
10/9/2006,1.1236
10/10/2006,1.1324
10/11/2006,1.1379
10/12/2006,1.1359
10/13/2006,1.1368
10/16/2006,1.1369
10/17/2006,1.1408
10/18/2006,1.1363
10/19/2006,1.1273
10/20/2006,1.1245
10/23/2006,1.1278
10/24/2006,1.1258
10/25/2006,1.1254
10/26/2006,1.123
10/27/2006,1.1192
10/30/2006,1.1263
10/31/2006,1.1218
11/1/2006,1.1334
11/2/2006,1.1348
11/3/2006,1.1292
11/6/2006,1.1289
11/7/2006,1.1287
11/8/2006,1.1301
11/9/2006,1.1292
11/10/2006,1.1314
11/13/2006,1.1385
11/14/2006,1.138
11/15/2006,1.1399
11/16/2006,1.142
11/17/2006,1.1465
11/20/2006,1.1472
11/21/2006,1.146
11/22/2006,1.1413
11/23/2006,1.1421
11/24/2006,1.1343
11/27/2006,1.1324
11/28/2006,1.1306
11/29/2006,1.1378
11/30/2006,1.1413
12/1/2006,1.145
12/4/2006,1.1413
12/5/2006,1.1409
12/6/2006,1.1481
12/7/2006,1.1493
12/8/2006,1.1497
12/11/2006,1.1479
12/12/2006,1.1523
12/13/2006,1.1561
12/14/2006,1.1564
12/15/2006,1.1573
12/18/2006,1.1574
12/19/2006,1.1534
12/20/2006,1.1484
12/21/2006,1.1541
12/22/2006,1.1582
12/25/2006,1.1583
12/26/2006,1.1607
12/27/2006,1.1607
12/28/2006,1.1606
12/29/2006,1.1648
1/1/2007,1.1606
1/2/2007,1.1658
1/3/2007,1.1726
1/4/2007,1.1774
1/5/2007,1.1728
1/8/2007,1.1755
1/9/2007,1.1759
1/10/2007,1.176
1/11/2007,1.1769
1/12/2007,1.1691
1/15/2007,1.1691
1/16/2007,1.1767
1/17/2007,1.1733
1/18/2007,1.1729
1/19/2007,1.1713
1/22/2007,1.182
1/23/2007,1.1801
1/24/2007,1.1785
1/25/2007,1.1816
1/26/2007,1.1803
1/29/2007,1.1826
1/30/2007,1.1803
1/31/2007,1.1758
2/1/2007,1.1789
2/2/2007,1.1857
2/5/2007,1.1816
2/6/2007,1.1827
2/7/2007,1.1851
2/8/2007,1.1826
2/9/2007,1.1816
2/12/2007,1.1758
2/13/2007,1.1666
2/14/2007,1.1652
2/15/2007,1.1626
2/16/2007,1.1629
2/19/2007,1.1637
2/20/2007,1.1699
2/21/2007,1.1605
2/22/2007,1.1609
2/23/2007,1.1592
2/26/2007,1.1601
2/27/2007,1.1664
2/28/2007,1.1686
3/1/2007,1.1716
3/2/2007,1.1766
3/5/2007,1.1803
3/6/2007,1.1764
3/7/2007,1.1779
3/8/2007,1.1809
3/9/2007,1.1722
3/12/2007,1.1703
3/13/2007,1.1745
3/14/2007,1.1758
3/15/2007,1.1769
3/16/2007,1.1756
3/19/2007,1.1778
3/20/2007,1.1607
3/21/2007,1.1559
3/22/2007,1.1576
3/23/2007,1.1606
3/26/2007,1.162
3/27/2007,1.1574
3/28/2007,1.159
3/29/2007,1.1589
3/30/2007,1.1533
4/2/2007,1.1562
4/3/2007,1.1591
4/4/2007,1.1587
4/5/2007,1.1506
4/6/2007,1.15
4/9/2007,1.1525
4/10/2007,1.1474
4/11/2007,1.14
4/12/2007,1.1351
4/13/2007,1.1369
4/16/2007,1.1311
4/17/2007,1.1298
4/18/2007,1.1286
4/19/2007,1.1285
4/20/2007,1.1219
4/23/2007,1.1224
4/24/2007,1.1227
4/25/2007,1.1144
4/26/2007,1.1207
4/27/2007,1.1156
4/30/2007,1.1088
5/1/2007,1.1105
5/2/2007,1.1083
5/3/2007,1.1071
5/4/2007,1.1069
5/7/2007,1.102
5/8/2007,1.1047
5/9/2007,1.106
5/10/2007,1.1107
5/11/2007,1.1125
5/14/2007,1.1071
5/15/2007,1.0981
5/16/2007,1.1036
5/17/2007,1.0988
5/18/2007,1.0897
5/21/2007,1.0846
5/22/2007,1.0846
5/23/2007,1.0828
5/24/2007,1.0842
5/25/2007,1.0804
5/28/2007,1.0797
5/29/2007,1.0734
5/30/2007,1.0736
5/31/2007,1.0696
6/1/2007,1.0618
6/4/2007,1.0587
6/5/2007,1.0619
6/6/2007,1.0586
6/7/2007,1.0586
6/8/2007,1.0612
6/11/2007,1.0608
6/12/2007,1.0649
6/13/2007,1.0675
6/14/2007,1.0684
6/15/2007,1.0685
6/18/2007,1.0725
6/19/2007,1.0629
6/20/2007,1.0659
6/21/2007,1.0757
6/22/2007,1.069
6/25/2007,1.0702
6/26/2007,1.0692
6/27/2007,1.0711
6/28/2007,1.0594
6/29/2007,1.0631
7/2/2007,1.0557
7/3/2007,1.06
7/4/2007,1.057
7/5/2007,1.0565
7/6/2007,1.0494
7/9/2007,1.0484
7/10/2007,1.0519
7/11/2007,1.0543
7/12/2007,1.0454
7/13/2007,1.0479
7/16/2007,1.0426
7/17/2007,1.0434
7/18/2007,1.0449
7/19/2007,1.0432
7/20/2007,1.0475
7/23/2007,1.0467
7/24/2007,1.0361
7/25/2007,1.0415
7/26/2007,1.0536
7/27/2007,1.0641
7/30/2007,1.0683
7/31/2007,1.0646
8/1/2007,1.0591
8/2/2007,1.0523
8/3/2007,1.0531
8/6/2007,1.052
8/7/2007,1.0535
8/8/2007,1.0482
8/9/2007,1.0581
8/10/2007,1.0523
8/13/2007,1.0519
8/14/2007,1.0677
8/15/2007,1.078
8/16/2007,1.0777
8/17/2007,1.0637
8/20/2007,1.0568
8/21/2007,1.0647
8/22/2007,1.0625
8/23/2007,1.055
8/24/2007,1.0524
8/27/2007,1.053
8/28/2007,1.0621
8/29/2007,1.0602
8/30/2007,1.0579
8/31/2007,1.055
9/3/2007,1.0524
9/4/2007,1.0488
9/5/2007,1.0538
9/6/2007,1.0538
9/7/2007,1.0544
9/10/2007,1.0525
9/11/2007,1.0418
9/12/2007,1.0362
9/13/2007,1.0328
9/14/2007,1.0299
9/17/2007,1.0274
9/18/2007,1.0139
9/19/2007,1.0146
9/20/2007,1.0011
9/21/2007,1.0006
9/24/2007,1.0013
9/25/2007,1.0014
9/26/2007,1.0054
9/27/2007,1.0014
9/28/2007,0.9935
10/1/2007,0.9915
10/2/2007,0.9975
10/3/2007,0.9972
10/4/2007,0.9972
10/5/2007,0.9804
10/8/2007,0.9856
10/9/2007,0.9832
10/10/2007,0.9812
10/11/2007,0.9773
10/12/2007,0.9737
10/15/2007,0.9773
10/16/2007,0.9798
10/17/2007,0.9759
10/18/2007,0.9739
10/19/2007,0.9649
10/22/2007,0.9814
10/23/2007,0.9667
10/24/2007,0.9705
10/25/2007,0.9664
10/26/2007,0.9622
10/29/2007,0.953
10/30/2007,0.9532
10/31/2007,0.9447
11/1/2007,0.9473
11/2/2007,0.9352
11/5/2007,0.9329
11/6/2007,0.9229
11/7/2007,0.9276
11/8/2007,0.936
11/9/2007,0.942
11/12/2007,0.9634
11/13/2007,0.959
11/14/2007,0.9637
11/15/2007,0.9853
11/16/2007,0.9743
11/19/2007,0.9829
11/20/2007,0.9829
11/21/2007,0.9873
11/22/2007,0.9866
11/23/2007,0.9865
11/26/2007,0.9908
11/27/2007,0.9967
11/28/2007,0.985
11/29/2007,0.9968
11/30/2007,1.0008
12/3/2007,0.9999
12/4/2007,1.0145
12/5/2007,1.0149
12/6/2007,1.0196
12/7/2007,1.0045
12/10/2007,1.0074
12/11/2007,1.0144
12/12/2007,1.014
12/13/2007,1.0206
12/14/2007,1.0191
12/17/2007,1.0064
12/18/2007,1.0052
12/19/2007,1.0034
12/20/2007,0.9992
12/21/2007,0.9925
12/24/2007,0.9853
12/25/2007,0.9841
12/26/2007,0.9802
12/27/2007,0.9806
12/28/2007,0.9815
12/31/2007,0.9912
1/1/2008,0.9912
1/2/2008,0.991
1/3/2008,0.9895
1/4/2008,1.002
1/7/2008,1.0061
1/8/2008,1.0018
1/9/2008,1.0097
1/10/2008,1.0093
1/11/2008,1.0191
1/14/2008,1.018
1/15/2008,1.0164
1/16/2008,1.0164
1/17/2008,1.0298
1/18/2008,1.0273
1/21/2008,1.0348
1/22/2008,1.0279
1/23/2008,1.0287
1/24/2008,1.0072
1/25/2008,1.0058
1/28/2008,1.0047
1/29/2008,1.0001
1/30/2008,0.9935
1/31/2008,1.0011
2/1/2008,0.9948
2/4/2008,0.9933
2/5/2008,1.006
2/6/2008,1.0048
2/7/2008,1.0035
2/8/2008,1.0001
2/11/2008,1.0018
2/12/2008,1.0006
2/13/2008,0.9977
2/14/2008,0.9998
2/15/2008,1.0091
2/18/2008,1.0071
2/19/2008,1.0163
2/20/2008,1.0175
2/21/2008,1.0105
2/22/2008,1.0152
2/25/2008,0.9965
2/26/2008,0.9811
2/27/2008,0.9809
2/28/2008,0.9754
2/29/2008,0.9831
3/3/2008,0.9886
3/4/2008,0.995
3/5/2008,0.9852
3/6/2008,0.9869
3/7/2008,0.9908
3/10/2008,0.9977
3/11/2008,0.9935
3/12/2008,0.9904
3/13/2008,0.9861
3/14/2008,0.9862
3/17/2008,1.0002
3/18/2008,0.9934
3/19/2008,1.0156
3/20/2008,1.0277
3/21/2008,1.0231
3/24/2008,1.0172
3/25/2008,1.0164
3/26/2008,1.019
3/27/2008,1.0163
3/28/2008,1.0204
3/31/2008,1.0286
4/1/2008,1.0228
4/2/2008,1.0146
4/3/2008,1.0038
4/4/2008,1.0086
4/7/2008,1.0129
4/8/2008,1.0132
4/9/2008,1.0193
4/10/2008,1.0176
4/11/2008,1.0229
4/14/2008,1.0201
4/15/2008,1.0196
4/16/2008,1.0117
4/17/2008,1.0126
4/18/2008,1.0156
4/21/2008,1.0057
4/22/2008,1.0082
4/23/2008,1.0178
4/24/2008,1.0146
4/25/2008,1.0155
4/28/2008,1.0119
4/29/2008,1.0124
4/30/2008,1.0055
5/1/2008,1.019
5/2/2008,1.0194
5/5/2008,1.0136
5/6/2008,1.0022
5/7/2008,1.0066
5/8/2008,1.0175
5/9/2008,1.0068
5/12/2008,1.0047
5/13/2008,1.0033
5/14/2008,1.0029
5/15/2008,1.0009
5/16/2008,1.0004
5/19/2008,0.9919
5/20/2008,0.9922
5/21/2008,0.9845
5/22/2008,0.9857
5/23/2008,0.9882
5/26/2008,0.992
5/27/2008,0.9947
5/28/2008,0.9904
5/29/2008,0.9887
5/30/2008,0.9945
6/2/2008,1.0017
6/3/2008,1.0092
6/4/2008,1.0179
6/5/2008,1.0183
6/6/2008,1.0193
6/9/2008,1.0224
6/10/2008,1.0226
6/11/2008,1.0192
6/12/2008,1.0229
6/13/2008,1.0285
6/16/2008,1.0227
6/17/2008,1.0177
6/18/2008,1.0184
6/19/2008,1.0144
6/20/2008,1.018
6/23/2008,1.0149
6/24/2008,1.0128
6/25/2008,1.0097
6/26/2008,1.0124
6/27/2008,1.0106
6/30/2008,1.0179
7/1/2008,1.0227
7/2/2008,1.0122
7/3/2008,1.0212
7/4/2008,1.0155
7/7/2008,1.0174
7/8/2008,1.0201
7/9/2008,1.0112
7/10/2008,1.0089
7/11/2008,1.0095
7/14/2008,1.0054
7/15/2008,1.0028
7/16/2008,1.0017
7/17/2008,1.0077
7/18/2008,1.006
7/21/2008,1.0013
7/22/2008,1.0087
7/23/2008,1.0107
7/24/2008,1.0128
7/25/2008,1.0197
7/28/2008,1.023
7/29/2008,1.025
7/30/2008,1.0238
7/31/2008,1.0235
8/1/2008,1.0271
8/4/2008,1.0365
8/5/2008,1.043
8/6/2008,1.0484
8/7/2008,1.0517
8/8/2008,1.0668
8/11/2008,1.0683
8/12/2008,1.062
8/13/2008,1.0623
8/14/2008,1.0641
8/15/2008,1.0593
8/18/2008,1.0639
8/19/2008,1.0621
8/20/2008,1.0617
8/21/2008,1.0444
8/22/2008,1.0478
8/25/2008,1.0502
8/26/2008,1.0488
8/27/2008,1.048
8/28/2008,1.0517
8/29/2008,1.0631
9/1/2008,1.0669
9/2/2008,1.0688
9/3/2008,1.061
9/4/2008,1.067
9/5/2008,1.0642
9/8/2008,1.0678
9/9/2008,1.0705
9/10/2008,1.0695
9/11/2008,1.0776
9/12/2008,1.061
9/15/2008,1.061
9/16/2008,1.069
9/17/2008,1.0672
9/18/2008,1.0672
9/19/2008,1.0483
9/22/2008,1.033
9/23/2008,1.0355
9/24/2008,1.0357
9/25/2008,1.0344
9/26/2008,1.0326
9/29/2008,1.0415
9/30/2008,1.064
10/1/2008,1.0619
10/2/2008,1.0797
10/3/2008,1.0797
10/6/2008,1.1059
10/7/2008,1.1061
10/8/2008,1.1237
10/9/2008,1.146
10/10/2008,1.1805
10/13/2008,1.1559
10/14/2008,1.1614
10/15/2008,1.1895
10/16/2008,1.1886
10/17/2008,1.1838
10/20/2008,1.1931
10/21/2008,1.214
10/22/2008,1.2544
10/23/2008,1.254
10/24/2008,1.2735
10/27/2008,1.2876
10/28/2008,1.2824
10/29/2008,1.228
10/30/2008,1.2131
10/31/2008,1.2033
11/3/2008,1.1863
11/4/2008,1.1617
11/5/2008,1.1617
11/6/2008,1.1886
11/7/2008,1.1882
11/10/2008,1.1972
11/11/2008,1.2049
11/12/2008,1.2372
11/13/2008,1.2121
11/14/2008,1.2188
11/17/2008,1.2225
11/18/2008,1.235
11/19/2008,1.253
11/20/2008,1.2926
11/21/2008,1.2772
11/24/2008,1.2374
11/25/2008,1.2253
11/26/2008,1.2346
11/27/2008,1.2321
11/28/2008,1.2376
12/1/2008,1.2391
12/2/2008,1.2546
12/3/2008,1.2601
12/4/2008,1.2785
12/5/2008,1.2795
12/8/2008,1.2525
12/9/2008,1.264
12/10/2008,1.2608
12/11/2008,1.236
12/12/2008,1.2431
12/15/2008,1.2389
12/16/2008,1.2018
12/17/2008,1.1966
12/18/2008,1.1992
12/19/2008,1.222
12/22/2008,1.2186
12/23/2008,1.2152
12/24/2008,1.2137
12/25/2008,1.2164
12/26/2008,1.222
12/29/2008,1.2145
12/30/2008,1.2256
12/31/2008,1.2172
1/1/2009,1.2172
1/2/2009,1.214
1/5/2009,1.1894
1/6/2009,1.1797
1/7/2009,1.1967
1/8/2009,1.1815
1/9/2009,1.1868
1/12/2009,1.2167
1/13/2009,1.2281
1/14/2009,1.2455
1/15/2009,1.2503
1/16/2009,1.2491
1/19/2009,1.2499
1/20/2009,1.2661
1/21/2009,1.2555
1/22/2009,1.2543
1/23/2009,1.2352
1/26/2009,1.2241
1/27/2009,1.2267
1/28/2009,1.2149
1/29/2009,1.2218
1/30/2009,1.2293
2/2/2009,1.245
2/3/2009,1.2308
2/4/2009,1.2319
2/5/2009,1.2279
2/6/2009,1.2257
2/9/2009,1.2191
2/10/2009,1.2475
2/11/2009,1.2417
2/12/2009,1.245
2/13/2009,1.237
2/16/2009,1.2439
2/17/2009,1.264
2/18/2009,1.2581
2/19/2009,1.2555
2/20/2009,1.249
2/23/2009,1.251
2/24/2009,1.2416
2/25/2009,1.2526
2/26/2009,1.249
2/27/2009,1.269
3/2/2009,1.2882
3/3/2009,1.2882
3/4/2009,1.2751
3/5/2009,1.2751
3/6/2009,1.2863
3/9/2009,1.2963
3/10/2009,1.2883
3/11/2009,1.2842
3/12/2009,1.2796
3/13/2009,1.2747
3/16/2009,1.2688
3/17/2009,1.2704
3/18/2009,1.2464
3/19/2009,1.2383
3/20/2009,1.2392
3/23/2009,1.2226
3/24/2009,1.2319
3/25/2009,1.2239
3/26/2009,1.2306
3/27/2009,1.2368
3/30/2009,1.2643
3/31/2009,1.2603
4/1/2009,1.2603
4/2/2009,1.2405
4/3/2009,1.2308
4/6/2009,1.2404
4/7/2009,1.2376
4/8/2009,1.2376
4/9/2009,1.2253
4/10/2009,1.228
4/13/2009,1.2187
4/14/2009,1.2128
4/15/2009,1.2068
4/16/2009,1.2106
4/17/2009,1.2149
4/20/2009,1.2374
4/21/2009,1.2375
4/22/2009,1.2368
4/23/2009,1.2232
4/24/2009,1.2078
4/27/2009,1.2198
4/28/2009,1.2188
4/29/2009,1.2032
4/30/2009,1.1932
5/1/2009,1.1843
5/4/2009,1.1774
5/5/2009,1.1759
5/6/2009,1.1779
5/7/2009,1.1779
5/8/2009,1.1514
5/11/2009,1.1612
5/12/2009,1.162
5/13/2009,1.1756
5/14/2009,1.1695
5/15/2009,1.1793
5/18/2009,1.1624
5/19/2009,1.1562
5/20/2009,1.1408
5/21/2009,1.1405
5/22/2009,1.1212
5/25/2009,1.125
5/26/2009,1.1118
5/27/2009,1.1186
5/28/2009,1.1144
5/29/2009,1.0941
6/1/2009,1.0911
6/2/2009,1.0909
6/3/2009,1.1105
6/4/2009,1.0972
6/5/2009,1.1189
6/8/2009,1.1192
6/9/2009,1.0995
6/10/2009,1.1098
